osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,junction,access
498685086,,Moorlands Road,tertiary,,True,False,44.496,"LINESTRING (-1.6369123 53.6937269, -1.6367688 53.6937498, -1.6366308 53.6937477, -1.6364461 53.693724, -1.6362555 53.6936878)",1,,,,
"[42382524, 1101658460]",A644,Webster Hill,trunk,30 mph,True,False,100.307,"LINESTRING (-1.6373272 53.6896965, -1.6370713 53.6896913, -1.6365651 53.6896491, -1.6360997 53.6896201, -1.6359957 53.689616, -1.6358134 53.6896015)",2,,,,
502779873,,Manor Street,unclassified,,False,False,15.784,"LINESTRING (-1.6261934 53.6925723, -1.6261509 53.6924326)",,,,,
831713008,,,residential,,False,True,32.577,"LINESTRING (-1.6344215 53.692959, -1.634223 53.6927483, -1.6341552 53.6927157)",,,,,
1026531985,,Camroyd Street,residential,,False,False,6.071,"LINESTRING (-1.6243464 53.6949883, -1.6243897 53.6950365)",,,,,
101940733,,Camroyd Street,residential,,False,False,6.759,"LINESTRING (-1.6243897 53.6950365, -1.6242962 53.6950616)",,,,,
101940733,,Camroyd Street,residential,,False,True,15.231,"LINESTRING (-1.6243897 53.6950365, -1.6246003 53.6949798)",,,,,
1026531985,,Camroyd Street,residential,,False,True,6.071,"LINESTRING (-1.6243897 53.6950365, -1.6243464 53.6949883)",,,,,
128804187,,Dewsbury Ring Road,trunk_link,30 mph,True,False,22.274,"LINESTRING (-1.6354942 53.6897446, -1.6354904 53.6896955, -1.6354885 53.6896632, -1.6354687 53.6896213, -1.6354122 53.6895538)",,,,,
1259012387,A638,Dewsbury Ring Road,trunk,30 mph,True,False,21.411,"LINESTRING (-1.6354942 53.6897446, -1.6356375 53.6896395, -1.6356712 53.6895856)",,,,,
1259012389,A638,Dewsbury Ring Road,trunk,30 mph,True,False,13.233,"LINESTRING (-1.6356712 53.6895856, -1.6356726 53.6894666)",,,,,
23283637,A638,Webster Hill,trunk,30 mph,True,False,17.417,"LINESTRING (-1.6356712 53.6895856, -1.6355908 53.6895764, -1.6354122 53.6895538)",3,,,,
1259012388,A638,Webster Hill,trunk,30 mph,True,False,7.92,"LINESTRING (-1.6356726 53.6894666, -1.6357924 53.689473)",,,,,
