osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,tunnel,access,est_width
680380902,True,3,A5268,Hoole Way Roundabout,trunk,30 mph,circular,False,24.200000000000003,"LINESTRING (-2.8879527 53.194634, -2.8877931 53.1946705, -2.88761 53.194706)",,,,
"[34214882, 34214885, 2956262, 483125097, 1818898, 988438682]",False,,,"['Frodsham Court', 'Frodsham Street']","['tertiary', 'unclassified']",20 mph,,"[False, True]",155.87699999999998,"LINESTRING (-2.8881614 53.1936115, -2.8883221 53.193508, -2.8884667 53.1933378, -2.888493 53.1932962, -2.8885243 53.1931875, -2.8886249 53.1930866, -2.8888592 53.1930994, -2.8894427 53.1931139, -2.889619 53.1931496, -2.8897767 53.19332)",yes,,yes,
200830710,True,,,Brook Street,tertiary,,,False,20.856,"LINESTRING (-2.8881614 53.1936115, -2.8880041 53.1936872, -2.8879206 53.1937313)",,,,
"[1155283786, 1155283787, 1180987372]",False,,,Princess Street,unclassified,20 mph,,True,53.512,"LINESTRING (-2.8929976 53.1919039, -2.8927488 53.1919484, -2.8925874 53.1919773, -2.8924396 53.1920037, -2.8923798 53.1920162, -2.8923302 53.1920336, -2.8922963 53.1920609, -2.8922821 53.1920854)",,,,
6001425,False,,,Hunter Street,unclassified,30 mph,,True,13.089,"LINESTRING (-2.8959855 53.1919453, -2.8958094 53.1919975)",,,,
"[1818929, 6004583]",False,,,Sens Close,residential,,,False,121.23400000000001,"LINESTRING (-2.8959855 53.1919453, -2.8961494 53.1919248, -2.8967609 53.1918481, -2.8968302 53.1918932, -2.8968531 53.1919437, -2.896875 53.1920356, -2.8968562 53.1920613, -2.8968198 53.1920769, -2.89653 53.1921109, -2.8965917 53.1922844)",,,,
"[1172682384, 4311604]",True,2,A5268,"['Nicholas Street', ""Saint Martin's Way""]",trunk,30 mph,,False,124.429,"LINESTRING (-2.8959855 53.1919453, -2.8962369 53.1925912, -2.8963332 53.1928878, -2.896368 53.19304)",,,,
6001425,False,,,Hunter Street,unclassified,30 mph,,False,13.089,"LINESTRING (-2.8958094 53.1919975, -2.8959855 53.1919453)",,,,
1822382,False,3,,Hunter Street,unclassified,20 mph,,False,37.071000000000005,"LINESTRING (-2.8958094 53.1919975, -2.8956469 53.1920174, -2.8954898 53.1920517, -2.8953647 53.1920907, -2.8953329 53.192116, -2.8953093 53.1921266)",,,,
680335091,True,2,A5268,Nicholas Street,trunk,30 mph,,False,72.364,"LINESTRING (-2.8958094 53.1919975, -2.8957499 53.1918315, -2.8956059 53.1913583)",,,,
1822382,False,3,,Hunter Street,unclassified,20 mph,,True,5.837,"LINESTRING (-2.8952219 53.1921303, -2.8953093 53.1921266)",,,,
71540630,False,,,Old Hall Place,residential,,,True,36.787,"LINESTRING (-2.8929722 53.1893613, -2.8931515 53.1896742)",,,,2.5
